Ano;Mes;Clasificacion;Categoria;Subcategoria;Valor
2021;Agosto;B;Pasiva (B1);;103380
2021;Agosto;B;Activa (B2);;18454
2021;Agosto;C;;;10972
2021;Agosto;D;Noticias y entretenimiento;Adultos;130
2021;Agosto;D;Negocios;Publicidad;554
2021;Agosto;D;Retail;Subastas;13
2021;Agosto;D;Noticias y entretenimiento;Blogs;12
2021;Agosto;D;Noticias y entretenimiento;Libros;509
2021;Agosto;D;Negocios;Consultoría;1239
2021;Agosto;D;Servicios generales;Crowdfunding;2
2021;Agosto;D;Servicios generales;Citas;597
2021;Agosto;D;Noticias y entretenimiento;e-learning;284
2021;Agosto;D;Negocios;Finanzas;586
2021;Agosto;D;Ocio;Vuelos;129
2021;Agosto;D;Ocio;Comida;1084
2021;Agosto;D;Noticias y entretenimiento;Apuestas;118
2021;Agosto;D;Noticias y entretenimiento;Juegos;120
2021;Agosto;D;Ocio;Vacaciones;2932
2021;Agosto;D;Ocio;Hoteles;1237
2021;Agosto;D;Retail;Vivienda;2055
2021;Agosto;D;Negocios;Empleos;61
2021;Agosto;D;Noticias y entretenimiento;Noticias;2731
2021;Agosto;D;Servicios generales;Pago en línea;44
2021;Agosto;D;Retail;Online trade;568
2021;Agosto;D;Retail;Tickets;59
2021;Agosto;D;Servicios generales;Transporte;453
2021;Agosto;D;Noticias y entretenimiento;Videos, música;1368
2021;Agosto;D;Servicios generales;Visualizaciones;50
2021;Agosto;D;Noticias y entretenimiento;Vlogs;7
2021;Agosto;E;Websites and app;Diseño y desarrollo de apps;344
2021;Agosto;E;Cloud & Hosting;Backup services;20
2021;Agosto;E;Cloud & Hosting;Database services;50
2021;Agosto;E;Datamining & Big Data;Datamining & Big Data;170
2021;Agosto;E;Infraestructura y ciberseguridad;Firewalls;101
2021;Agosto;E;Infraestructura y ciberseguridad;Hardware;84
2021;Agosto;E;Marketing y consultoría;Consultoría en internet;93
2021;Agosto;E;Marketing y consultoría;Marketing en internet;1354
2021;Agosto;E;Software;Sofware services;367
2021;Agosto;E;Websites and app;Diseño y desarrollo web;2756
2021;Agosto;E;Cloud & Hosting;Webhosting;763
2021;Septiembre;B;Pasiva (B1);;100213
2021;Septiembre;B;Activa (B2);;17955
2021;Septiembre;C;;;9476
2021;Septiembre;D;Noticias y entretenimiento;Adultos;141
2021;Septiembre;D;Negocios;Publicidad;538
2021;Septiembre;D;Retail;Subastas;12
2021;Septiembre;D;Noticias y entretenimiento;Blogs;11
2021;Septiembre;D;Noticias y entretenimiento;Libros;489
2021;Septiembre;D;Negocios;Consultoría;1219
2021;Septiembre;D;Servicios generales;Crowdfunding;2
2021;Septiembre;D;Servicios generales;Citas;576
2021;Septiembre;D;Noticias y entretenimiento;e-learning;269
2021;Septiembre;D;Negocios;Finanzas;562
2021;Septiembre;D;Ocio;Vuelos;130
2021;Septiembre;D;Ocio;Comida;1094
2021;Septiembre;D;Noticias y entretenimiento;Apuestas;120
2021;Septiembre;D;Noticias y entretenimiento;Juegos;121
2021;Septiembre;D;Ocio;Vacaciones;2884
2021;Septiembre;D;Ocio;Hoteles;1252
2021;Septiembre;D;Retail;Vivienda;2065
2021;Septiembre;D;Negocios;Empleos;56
2021;Septiembre;D;Noticias y entretenimiento;Noticias;2711
2021;Septiembre;D;Servicios generales;Pago en línea;39
2021;Septiembre;D;Retail;Online trade;561
2021;Septiembre;D;Retail;Tickets;61
2021;Septiembre;D;Servicios generales;Transporte;443
2021;Septiembre;D;Noticias y entretenimiento;Videos, música;1304
2021;Septiembre;D;Servicios generales;Visualizaciones;51
2021;Septiembre;D;Noticias y entretenimiento;Vlogs;6
2021;Septiembre;E;Websites and app;Diseño y desarrollo de apps;339
2021;Septiembre;E;Cloud & Hosting;Backup services;16
2021;Septiembre;E;Cloud & Hosting;Database services;43
2021;Septiembre;E;Datamining & Big Data;Datamining & Big Data;181
2021;Septiembre;E;Infraestructura y ciberseguridad;Firewalls;94
2021;Septiembre;E;Infraestructura y ciberseguridad;Hardware;81
2021;Septiembre;E;Marketing y consultoría;Consultoría en internet;94
2021;Septiembre;E;Marketing y consultoría;Marketing en internet;1296
2021;Septiembre;E;Software;Sofware services;351
2021;Septiembre;E;Websites and app;Diseño y desarrollo web;2703
2021;Septiembre;E;Cloud & Hosting;Webhosting;775
2021;Octubre;B;Pasiva (B1);;100073
2021;Octubre;B;Activa (B2);;17968
2021;Octubre;C;;;9143
2021;Octubre;D;Noticias y entretenimiento;Adultos;147
2021;Octubre;D;Negocios;Publicidad;549
2021;Octubre;D;Retail;Subastas;13
2021;Octubre;D;Noticias y entretenimiento;Blogs;16
2021;Octubre;D;Noticias y entretenimiento;Libros;511
2021;Octubre;D;Negocios;Consultoría;1247
2021;Octubre;D;Servicios generales;Crowdfunding;3
2021;Octubre;D;Servicios generales;Citas;574
2021;Octubre;D;Noticias y entretenimiento;e-learning;274
2021;Octubre;D;Negocios;Finanzas;573
2021;Octubre;D;Ocio;Vuelos;125
2021;Octubre;D;Ocio;Comida;1094
2021;Octubre;D;Noticias y entretenimiento;Apuestas;120
2021;Octubre;D;Noticias y entretenimiento;Juegos;121
2021;Octubre;D;Ocio;Vacaciones;2987
2021;Octubre;D;Ocio;Hoteles;1227
2021;Octubre;D;Retail;Vivienda;2113
2021;Octubre;D;Negocios;Empleos;67
2021;Octubre;D;Noticias y entretenimiento;Noticias;2677
2021;Octubre;D;Servicios generales;Pago en línea;48
2021;Octubre;D;Retail;Online trade;546
2021;Octubre;D;Retail;Tickets;60
2021;Octubre;D;Servicios generales;Transporte;449
2021;Octubre;D;Noticias y entretenimiento;Videos, música;1274
2021;Octubre;D;Servicios generales;Visualizaciones;51
2021;Octubre;D;Noticias y entretenimiento;Vlogs;8
2021;Octubre;E;Websites and app;Diseño y desarrollo de apps;341
2021;Octubre;E;Cloud & Hosting;Backup services;17
2021;Octubre;E;Cloud & Hosting;Database services;44
2021;Octubre;E;Datamining & Big Data;Datamining & Big Data;176
2021;Octubre;E;Infraestructura y ciberseguridad;Firewalls;100
2021;Octubre;E;Infraestructura y ciberseguridad;Hardware;73
2021;Octubre;E;Marketing y consultoría;Consultoría en internet;97
2021;Octubre;E;Marketing y consultoría;Marketing en internet;1362
2021;Octubre;E;Software;Sofware services;358
2021;Octubre;E;Websites and app;Diseño y desarrollo web;2649
2021;Octubre;E;Cloud & Hosting;Webhosting;766
2021;Noviembre;B;Pasiva (B1);;104497
2021;Noviembre;B;Activa (B2);;17358
2021;Noviembre;C;;;8955
2021;Noviembre;D;Noticias y entretenimiento;Adultos;123
2021;Noviembre;D;Negocios;Publicidad;511
2021;Noviembre;D;Retail;Subastas;11
2021;Noviembre;D;Noticias y entretenimiento;Blogs;20
2021;Noviembre;D;Noticias y entretenimiento;Libros;473
2021;Noviembre;D;Negocios;Consultoría;1165
2021;Noviembre;D;Servicios generales;Crowdfunding;1
2021;Noviembre;D;Servicios generales;Citas;537
2021;Noviembre;D;Noticias y entretenimiento;e-learning;261
2021;Noviembre;D;Negocios;Finanzas;549
2021;Noviembre;D;Ocio;Vuelos;114
2021;Noviembre;D;Ocio;Comida;1051
2021;Noviembre;D;Noticias y entretenimiento;Apuestas;122
2021;Noviembre;D;Noticias y entretenimiento;Juegos;115
2021;Noviembre;D;Ocio;Vacaciones;2783
2021;Noviembre;D;Ocio;Hoteles;1124
2021;Noviembre;D;Retail;Vivienda;1948
2021;Noviembre;D;Negocios;Empleos;63
2021;Noviembre;D;Noticias y entretenimiento;Noticias;2477
2021;Noviembre;D;Servicios generales;Pago en línea;33
2021;Noviembre;D;Retail;Online trade;492
2021;Noviembre;D;Retail;Tickets;62
2021;Noviembre;D;Servicios generales;Transporte;397
2021;Noviembre;D;Noticias y entretenimiento;Videos, música;1192
2021;Noviembre;D;Servicios generales;Visualizaciones;46
2021;Noviembre;D;Noticias y entretenimiento;Vlogs;5
2021;Noviembre;E;Websites and app;Diseño y desarrollo de apps;295
2021;Noviembre;E;Cloud & Hosting;Backup services;16
2021;Noviembre;E;Cloud & Hosting;Database services;40
2021;Noviembre;E;Datamining & Big Data;Datamining & Big Data;186
2021;Noviembre;E;Infraestructura y ciberseguridad;Firewalls;91
2021;Noviembre;E;Infraestructura y ciberseguridad;Hardware;72
2021;Noviembre;E;Marketing y consultoría;Consultoría en internet;90
2021;Noviembre;E;Marketing y consultoría;Marketing en internet;1282
2021;Noviembre;E;Software;Sofware services;314
2021;Noviembre;E;Websites and app;Diseño y desarrollo web;2502
2021;Noviembre;E;Cloud & Hosting;Webhosting;717
2021;Diciembre;B;Pasiva (B1);;103251
2021;Diciembre;B;Activa (B2);;18884
2021;Diciembre;C;;;10674
2021;Diciembre;D;Noticias y entretenimiento;Adultos;156
2021;Diciembre;D;Negocios;Publicidad;569
2021;Diciembre;D;Retail;Subastas;14
2021;Diciembre;D;Noticias y entretenimiento;Blogs;27
2021;Diciembre;D;Noticias y entretenimiento;Libros;577
2021;Diciembre;D;Negocios;Consultoría;1316
2021;Diciembre;D;Servicios generales;Crowdfunding;3
2021;Diciembre;D;Servicios generales;Citas;598
2021;Diciembre;D;Noticias y entretenimiento;e-learning;317
2021;Diciembre;D;Negocios;Finanzas;666
2021;Diciembre;D;Ocio;Vuelos;127
2021;Diciembre;D;Ocio;Comida;1196
2021;Diciembre;D;Noticias y entretenimiento;Apuestas;139
2021;Diciembre;D;Noticias y entretenimiento;Juegos;141
2021;Diciembre;D;Ocio;Vacaciones;3146
2021;Diciembre;D;Ocio;Hoteles;1304
2021;Diciembre;D;Retail;Vivienda;2247
2021;Diciembre;D;Negocios;Empleos;69
2021;Diciembre;D;Noticias y entretenimiento;Noticias;2939
2021;Diciembre;D;Servicios generales;Pago en línea;44
2021;Diciembre;D;Retail;Online trade;559
2021;Diciembre;D;Retail;Tickets;62
2021;Diciembre;D;Servicios generales;Transporte;474
2021;Diciembre;D;Noticias y entretenimiento;Videos, música;1380
2021;Diciembre;D;Servicios generales;Visualizaciones;58
2021;Diciembre;D;Noticias y entretenimiento;Vlogs;6
2021;Diciembre;E;Websites and app;Diseño y desarrollo de apps;354
2021;Diciembre;E;Cloud & Hosting;Backup services;22
2021;Diciembre;E;Cloud & Hosting;Database services;49
2021;Diciembre;E;Datamining & Big Data;Datamining & Big Data;207
2021;Diciembre;E;Infraestructura y ciberseguridad;Firewalls;109
2021;Diciembre;E;Infraestructura y ciberseguridad;Hardware;89
2021;Diciembre;E;Marketing y consultoría;Consultoría en internet;105
2021;Diciembre;E;Marketing y consultoría;Marketing en internet;1445
2021;Diciembre;E;Software;Sofware services;360
2021;Diciembre;E;Websites and app;Diseño y desarrollo web;2824
2021;Diciembre;E;Cloud & Hosting;Webhosting;776
2022;Enero;B;Pasiva (B1);;98700
2022;Enero;B;Activa (B2);;17788
2022;Enero;C;;;10287
2022;Enero;D;Noticias y entretenimiento;Adultos;138
2022;Enero;D;Negocios;Publicidad;536
2022;Enero;D;Retail;Subastas;14
2022;Enero;D;Noticias y entretenimiento;Blogs;24
2022;Enero;D;Noticias y entretenimiento;Libros;559
2022;Enero;D;Negocios;Consultoría;1268
2022;Enero;D;Servicios generales;Crowdfunding;3
2022;Enero;D;Servicios generales;Citas;587
2022;Enero;D;Noticias y entretenimiento;e-learning;294
2022;Enero;D;Negocios;Finanzas;639
2022;Enero;D;Ocio;Vuelos;126
2022;Enero;D;Ocio;Comida;1135
2022;Enero;D;Noticias y entretenimiento;Apuestas;173
2022;Enero;D;Noticias y entretenimiento;Juegos;134
2022;Enero;D;Ocio;Vacaciones;3061
2022;Enero;D;Ocio;Hoteles;1270
2022;Enero;D;Retail;Vivienda;2153
2022;Enero;D;Negocios;Empleos;77
2022;Enero;D;Noticias y entretenimiento;Noticias;2849
2022;Enero;D;Servicios generales;Pago en línea;49
2022;Enero;D;Retail;Online trade;563
2022;Enero;D;Retail;Tickets;60
2022;Enero;D;Servicios generales;Transporte;446
2022;Enero;D;Noticias y entretenimiento;Videos, música;1294
2022;Enero;D;Servicios generales;Visualizaciones;57
2022;Enero;D;Noticias y entretenimiento;Vlogs;8
2022;Enero;E;Websites and app;Diseño y desarrollo de apps;334
2022;Enero;E;Cloud & Hosting;Backup services;20
2022;Enero;E;Cloud & Hosting;Database services;55
2022;Enero;E;Datamining & Big Data;Datamining & Big Data;206
2022;Enero;E;Infraestructura y ciberseguridad;Firewalls;101
2022;Enero;E;Infraestructura y ciberseguridad;Hardware;86
2022;Enero;E;Marketing y consultoría;Consultoría en internet;99
2022;Enero;E;Marketing y consultoría;Marketing en internet;1367
2022;Enero;E;Software;Sofware services;331
2022;Enero;E;Websites and app;Diseño y desarrollo web;2710
2022;Enero;E;Cloud & Hosting;Webhosting;771
2022;Febrero;B;Pasiva (B1);;92195
2022;Febrero;B;Activa (B2);;16530
2022;Febrero;C;;;9848
2022;Febrero;D;Noticias y entretenimiento;Adultos;126
2022;Febrero;D;Negocios;Publicidad;527
2022;Febrero;D;Retail;Subastas;14
2022;Febrero;D;Noticias y entretenimiento;Blogs;18
2022;Febrero;D;Noticias y entretenimiento;Libros;528
2022;Febrero;D;Negocios;Consultoría;1217
2022;Febrero;D;Servicios generales;Crowdfunding;2
2022;Febrero;D;Servicios generales;Citas;552
2022;Febrero;D;Noticias y entretenimiento;e-learning;254
2022;Febrero;D;Negocios;Finanzas;625
2022;Febrero;D;Ocio;Vuelos;125
2022;Febrero;D;Ocio;Comida;1058
2022;Febrero;D;Noticias y entretenimiento;Apuestas;172
2022;Febrero;D;Noticias y entretenimiento;Juegos;112
2022;Febrero;D;Ocio;Vacaciones;2975
2022;Febrero;D;Ocio;Hoteles;1234
2022;Febrero;D;Retail;Vivienda;2025
2022;Febrero;D;Negocios;Empleos;72
2022;Febrero;D;Noticias y entretenimiento;Noticias;2734
2022;Febrero;D;Servicios generales;Pago en línea;47
2022;Febrero;D;Retail;Online trade;522
2022;Febrero;D;Retail;Tickets;59
2022;Febrero;D;Servicios generales;Transporte;434
2022;Febrero;D;Noticias y entretenimiento;Videos, música;1268
2022;Febrero;D;Servicios generales;Visualizaciones;51
2022;Febrero;D;Noticias y entretenimiento;Vlogs;10
2022;Febrero;E;Websites and app;Diseño y desarrollo de apps;332
2022;Febrero;E;Cloud & Hosting;Backup services;22
2022;Febrero;E;Cloud & Hosting;Database services;52
2022;Febrero;E;Datamining & Big Data;Datamining & Big Data;201
2022;Febrero;E;Infraestructura y ciberseguridad;Firewalls;99
2022;Febrero;E;Infraestructura y ciberseguridad;Hardware;81
2022;Febrero;E;Marketing y consultoría;Consultoría en internet;94
2022;Febrero;E;Marketing y consultoría;Marketing en internet;1304
2022;Febrero;E;Software;Sofware services;334
2022;Febrero;E;Websites and app;Diseño y desarrollo web;2595
2022;Febrero;E;Cloud & Hosting;Webhosting;739
2022;Marzo;B;Pasiva (B1);;95829
2022;Marzo;B;Activa (B2);;17293
2022;Marzo;C;;;10343
2022;Marzo;D;Noticias y entretenimiento;Adultos;131
2022;Marzo;D;Negocios;Publicidad;536
2022;Marzo;D;Retail;Subastas;15
2022;Marzo;D;Noticias y entretenimiento;Blogs;20
2022;Marzo;D;Noticias y entretenimiento;Libros;565
2022;Marzo;D;Negocios;Consultoría;1247
2022;Marzo;D;Servicios generales;Crowdfunding;2
2022;Marzo;D;Servicios generales;Citas;544
2022;Marzo;D;Noticias y entretenimiento;e-learning;293
2022;Marzo;D;Negocios;Finanzas;626
2022;Marzo;D;Ocio;Vuelos;123
2022;Marzo;D;Ocio;Comida;1074
2022;Marzo;D;Noticias y entretenimiento;Apuestas;157
2022;Marzo;D;Noticias y entretenimiento;Juegos;124
2022;Marzo;D;Ocio;Vacaciones;3032
2022;Marzo;D;Ocio;Hoteles;1244
2022;Marzo;D;Retail;Vivienda;2092
2022;Marzo;D;Negocios;Empleos;70
2022;Marzo;D;Noticias y entretenimiento;Noticias;2765
2022;Marzo;D;Servicios generales;Pago en línea;50
2022;Marzo;D;Retail;Online trade;513
2022;Marzo;D;Retail;Tickets;57
2022;Marzo;D;Servicios generales;Transporte;432
2022;Marzo;D;Noticias y entretenimiento;Videos, música;1372
2022;Marzo;D;Servicios generales;Visualizaciones;50
2022;Marzo;D;Noticias y entretenimiento;Vlogs;9
2022;Marzo;E;Websites and app;Diseño y desarrollo de apps;342
2022;Marzo;E;Cloud & Hosting;Backup services;20
2022;Marzo;E;Cloud & Hosting;Database services;48
2022;Marzo;E;Datamining & Big Data;Datamining & Big Data;210
2022;Marzo;E;Infraestructura y ciberseguridad;Firewalls;102
2022;Marzo;E;Infraestructura y ciberseguridad;Hardware;79
2022;Marzo;E;Marketing y consultoría;Consultoría en internet;93
2022;Marzo;E;Marketing y consultoría;Marketing en internet;1351
2022;Marzo;E;Software;Sofware services;335
2022;Marzo;E;Websites and app;Diseño y desarrollo web;2667
2022;Marzo;E;Cloud & Hosting;Webhosting;725
2022;Abril;B;Pasiva (B1);;96756
2022;Abril;B;Activa (B2);;17461
2022;Abril;C;;;10255
2022;Abril;D;Noticias y entretenimiento;Adultos;144
2022;Abril;D;Negocios;Publicidad;535
2022;Abril;D;Retail;Subastas;15
2022;Abril;D;Noticias y entretenimiento;Blogs;19
2022;Abril;D;Noticias y entretenimiento;Libros;595
2022;Abril;D;Negocios;Consultoría;1243
2022;Abril;D;Servicios generales;Crowdfunding;4
2022;Abril;D;Servicios generales;Citas;532
2022;Abril;D;Noticias y entretenimiento;e-learning;324
2022;Abril;D;Negocios;Finanzas;623
2022;Abril;D;Ocio;Vuelos;132
2022;Abril;D;Ocio;Comida;1101
2022;Abril;D;Noticias y entretenimiento;Apuestas;154
2022;Abril;D;Noticias y entretenimiento;Juegos;138
2022;Abril;D;Ocio;Vacaciones;3112
2022;Abril;D;Ocio;Hoteles;1222
2022;Abril;D;Retail;Vivienda;2102
2022;Abril;D;Negocios;Empleos;74
2022;Abril;D;Noticias y entretenimiento;Noticias;2810
2022;Abril;D;Servicios generales;Pago en línea;42
2022;Abril;D;Retail;Online trade;525
2022;Abril;D;Retail;Tickets;62
2022;Abril;D;Servicios generales;Transporte;432
2022;Abril;D;Noticias y entretenimiento;Videos, música;1390
2022;Abril;D;Servicios generales;Visualizaciones;51
2022;Abril;D;Noticias y entretenimiento;Vlogs;9
2022;Abril;E;Websites and app;Diseño y desarrollo de apps;349
2022;Abril;E;Cloud & Hosting;Backup services;17
2022;Abril;E;Cloud & Hosting;Database services;53
2022;Abril;E;Datamining & Big Data;Datamining & Big Data;213
2022;Abril;E;Infraestructura y ciberseguridad;Firewalls;112
2022;Abril;E;Infraestructura y ciberseguridad;Hardware;76
2022;Abril;E;Marketing y consultoría;Consultoría en internet;96
2022;Abril;E;Marketing y consultoría;Marketing en internet;1351
2022;Abril;E;Software;Sofware services;341
2022;Abril;E;Websites and app;Diseño y desarrollo web;2718
2022;Abril;E;Cloud & Hosting;Webhosting;683
2022;Mayo;B;Pasiva (B1);;94696
2022;Mayo;B;Activa (B2);;17057
2022;Mayo;C;;;10073
2022;Mayo;D;Noticias y entretenimiento;Adultos;133
2022;Mayo;D;Negocios;Publicidad;508
2022;Mayo;D;Retail;Subastas;15
2022;Mayo;D;Noticias y entretenimiento;Blogs;18
2022;Mayo;D;Noticias y entretenimiento;Libros;557
2022;Mayo;D;Negocios;Consultoría;1223
2022;Mayo;D;Servicios generales;Crowdfunding;4
2022;Mayo;D;Servicios generales;Citas;474
2022;Mayo;D;Noticias y entretenimiento;e-learning;307
2022;Mayo;D;Negocios;Finanzas;614
2022;Mayo;D;Ocio;Vuelos;122
2022;Mayo;D;Ocio;Comida;1055
2022;Mayo;D;Noticias y entretenimiento;Apuestas;151
2022;Mayo;D;Noticias y entretenimiento;Juegos;128
2022;Mayo;D;Ocio;Vacaciones;3057
2022;Mayo;D;Ocio;Hoteles;1202
2022;Mayo;D;Retail;Vivienda;2053
2022;Mayo;D;Negocios;Empleos;67
2022;Mayo;D;Noticias y entretenimiento;Noticias;2751
2022;Mayo;D;Servicios generales;Pago en línea;46
2022;Mayo;D;Retail;Online trade;518
2022;Mayo;D;Retail;Tickets;60
2022;Mayo;D;Servicios generales;Transporte;406
2022;Mayo;D;Noticias y entretenimiento;Videos, música;1363
2022;Mayo;D;Servicios generales;Visualizaciones;48
2022;Mayo;D;Noticias y entretenimiento;Vlogs;10
2022;Mayo;E;Websites and app;Diseño y desarrollo de apps;330
2022;Mayo;E;Cloud & Hosting;Backup services;18
2022;Mayo;E;Cloud & Hosting;Database services;49
2022;Mayo;E;Datamining & Big Data;Datamining & Big Data;208
2022;Mayo;E;Infraestructura y ciberseguridad;Firewalls;111
2022;Mayo;E;Infraestructura y ciberseguridad;Hardware;78
2022;Mayo;E;Marketing y consultoría;Consultoría en internet;91
2022;Mayo;E;Marketing y consultoría;Marketing en internet;1340
2022;Mayo;E;Software;Sofware services;347
2022;Mayo;E;Websites and app;Diseño y desarrollo web;2658
2022;Mayo;E;Cloud & Hosting;Webhosting;649
2022;Junio;B;Pasiva (B1);;92291
2022;Junio;B;Activa (B2);;16543
2022;Junio;C;;;10031
2022;Junio;D;Noticias y entretenimiento;Adultos;127
2022;Junio;D;Negocios;Publicidad;496
2022;Junio;D;Retail;Subastas;15
2022;Junio;D;Noticias y entretenimiento;Blogs;18
2022;Junio;D;Noticias y entretenimiento;Libros;548
2022;Junio;D;Negocios;Consultoría;1195
2022;Junio;D;Servicios generales;Crowdfunding;4
2022;Junio;D;Servicios generales;Citas;485
2022;Junio;D;Noticias y entretenimiento;e-learning;296
2022;Junio;D;Negocios;Finanzas;618
2022;Junio;D;Ocio;Vuelos;124
2022;Junio;D;Ocio;Comida;1048
2022;Junio;D;Noticias y entretenimiento;Apuestas;142
2022;Junio;D;Noticias y entretenimiento;Juegos;119
2022;Junio;D;Ocio;Vacaciones;3045
2022;Junio;D;Ocio;Hoteles;1173
2022;Junio;D;Retail;Vivienda;2018
2022;Junio;D;Negocios;Empleos;70
2022;Junio;D;Noticias y entretenimiento;Noticias;2719
2022;Junio;D;Servicios generales;Pago en línea;45
2022;Junio;D;Retail;Online trade;490
2022;Junio;D;Retail;Tickets;54
2022;Junio;D;Servicios generales;Transporte;396
2022;Junio;D;Noticias y entretenimiento;Videos, música;1314
2022;Junio;D;Servicios generales;Visualizaciones;50
2022;Junio;D;Noticias y entretenimiento;Vlogs;10
2022;Junio;E;Websites and app;Diseño y desarrollo de apps;329
2022;Junio;E;Cloud & Hosting;Backup services;18
2022;Junio;E;Cloud & Hosting;Database services;48
2022;Junio;E;Datamining & Big Data;Datamining & Big Data;214
2022;Junio;E;Infraestructura y ciberseguridad;Firewalls;107
2022;Junio;E;Infraestructura y ciberseguridad;Hardware;81
2022;Junio;E;Marketing y consultoría;Consultoría en internet;92
2022;Junio;E;Marketing y consultoría;Marketing en internet;1291
2022;Junio;E;Software;Sofware services;336
2022;Junio;E;Websites and app;Diseño y desarrollo web;2619
2022;Junio;E;Cloud & Hosting;Webhosting;648
2022;Julio;B;Pasiva (B1);;91891
2022;Julio;B;Activa (B2);;16426
2022;Julio;C;;;10301
2022;Julio;D;Noticias y entretenimiento;Adultos;134
2022;Julio;D;Negocios;Publicidad;502
2022;Julio;D;Retail;Subastas;14
2022;Julio;D;Noticias y entretenimiento;Blogs;18
2022;Julio;D;Noticias y entretenimiento;Libros;561
2022;Julio;D;Negocios;Consultoría;1200
2022;Julio;D;Servicios generales;Crowdfunding;5
2022;Julio;D;Servicios generales;Citas;480
2022;Julio;D;Noticias y entretenimiento;e-learning;303
2022;Julio;D;Negocios;Finanzas;612
2022;Julio;D;Ocio;Vuelos;124
2022;Julio;D;Ocio;Comida;1067
2022;Julio;D;Noticias y entretenimiento;Apuestas;148
2022;Julio;D;Noticias y entretenimiento;Juegos;121
2022;Julio;D;Ocio;Vacaciones;3085
2022;Julio;D;Ocio;Hoteles;1208
2022;Julio;D;Retail;Vivienda;1994
2022;Julio;D;Negocios;Empleos;70
2022;Julio;D;Noticias y entretenimiento;Noticias;2713
2022;Julio;D;Servicios generales;Pago en línea;46
2022;Julio;D;Retail;Online trade;496
2022;Julio;D;Retail;Tickets;56
2022;Julio;D;Servicios generales;Transporte;374
2022;Julio;D;Noticias y entretenimiento;Videos, música;1308
2022;Julio;D;Servicios generales;Visualizaciones;49
2022;Julio;D;Noticias y entretenimiento;Vlogs;8
2022;Julio;E;Websites and app;Diseño y desarrollo de apps;324
2022;Julio;E;Cloud & Hosting;Backup services;15
2022;Julio;E;Cloud & Hosting;Database services;52
2022;Julio;E;Datamining & Big Data;Datamining & Big Data;208
2022;Julio;E;Infraestructura y ciberseguridad;Firewalls;113
2022;Julio;E;Infraestructura y ciberseguridad;Hardware;79
2022;Julio;E;Marketing y consultoría;Consultoría en internet;89
2022;Julio;E;Marketing y consultoría;Marketing en internet;1317
2022;Julio;E;Software;Sofware services;336
2022;Julio;E;Websites and app;Diseño y desarrollo web;2455
2022;Julio;E;Cloud & Hosting;Webhosting;639
2022;Agosto;B;Pasiva (B1);;90300
2022;Agosto;B;Activa (B2);;16503
2022;Agosto;C;;;10153
2022;Agosto;D;Noticias y entretenimiento;Adultos;142
2022;Agosto;D;Negocios;Publicidad;497
2022;Agosto;D;Retail;Subastas;15
2022;Agosto;D;Noticias y entretenimiento;Blogs;18
2022;Agosto;D;Noticias y entretenimiento;Libros;553
2022;Agosto;D;Negocios;Consultoría;1163
2022;Agosto;D;Servicios generales;Crowdfunding;6
2022;Agosto;D;Servicios generales;Citas;484
2022;Agosto;D;Noticias y entretenimiento;e-learning;275
2022;Agosto;D;Negocios;Finanzas;587
2022;Agosto;D;Ocio;Vuelos;113
2022;Agosto;D;Ocio;Comida;1015
2022;Agosto;D;Noticias y entretenimiento;Apuestas;151
2022;Agosto;D;Noticias y entretenimiento;Juegos;118
2022;Agosto;D;Ocio;Vacaciones;3109
2022;Agosto;D;Ocio;Hoteles;1202
2022;Agosto;D;Retail;Vivienda;1963
2022;Agosto;D;Negocios;Empleos;65
2022;Agosto;D;Noticias y entretenimiento;Noticias;2655
2022;Agosto;D;Servicios generales;Pago en línea;44
2022;Agosto;D;Retail;Online trade;509
2022;Agosto;D;Retail;Tickets;55
2022;Agosto;D;Servicios generales;Transporte;374
2022;Agosto;D;Noticias y entretenimiento;Videos, música;1297
2022;Agosto;D;Servicios generales;Visualizaciones;50
2022;Agosto;D;Noticias y entretenimiento;Vlogs;7
2022;Agosto;E;Websites and app;Diseño y desarrollo de apps;321
2022;Agosto;E;Cloud & Hosting;Backup services;17
2022;Agosto;E;Cloud & Hosting;Database services;47
2022;Agosto;E;Datamining & Big Data;Datamining & Big Data;200
2022;Agosto;E;Infraestructura y ciberseguridad;Firewalls;93
2022;Agosto;E;Infraestructura y ciberseguridad;Hardware;84
2022;Agosto;E;Marketing y consultoría;Consultoría en internet;89
2022;Agosto;E;Marketing y consultoría;Marketing en internet;1276
2022;Agosto;E;Software;Sofware services;328
2022;Agosto;E;Websites and app;Diseño y desarrollo web;2310
2022;Agosto;E;Cloud & Hosting;Webhosting;632
2022;Septiembre;B;Pasiva (B1);;97300
2022;Septiembre;B;Activa (B2);;17518
2022;Septiembre;C;;;11605
2022;Septiembre;D;Noticias y entretenimiento;Adultos;132
2022;Septiembre;D;Negocios;Publicidad;530
2022;Septiembre;D;Retail;Subastas;17
2022;Septiembre;D;Noticias y entretenimiento;Blogs;15
2022;Septiembre;D;Noticias y entretenimiento;Libros;575
2022;Septiembre;D;Negocios;Consultoría;1259
2022;Septiembre;D;Servicios generales;Crowdfunding;5
2022;Septiembre;D;Servicios generales;Citas;490
2022;Septiembre;D;Noticias y entretenimiento;e-learning;298
2022;Septiembre;D;Negocios;Finanzas;639
2022;Septiembre;D;Ocio;Vuelos;121
2022;Septiembre;D;Ocio;Comida;1116
